Codice;Cliente;DataAp;Indirizzo;Città;Stato;DataCh
42260256;AGU197;13/10/2022;Via dell'Acquedotto, 20;Pistoia;Inattivo;21/07/2023
42265278;WFN057;10/10/2021;Via Roma, 171;Taranto;Inattivo;07/02/2024
42297254;WOY773;01/06/2020;Viale Leopardi, 189;Pordenone;Inattivo;16/05/2023
42353933;SMS834;09/03/2020;Via della Libertà, 272;Ravenna;Attivo;
42391932;QJP702;07/11/2023;Corso del Risorgimento, 206;Taranto;Inattivo;05/07/2025
42396440;NFP926;01/02/2022;Via dei Mille, 123;Verona;Attivo;
42397913;IOV998;17/07/2025;Via Europa, 165;Oristano;Attivo;
42400615;HUR243;19/03/2025;Via Colombo, 196;Parma;Attivo;
42420248;MUV093;16/06/2022;Via della Costituzione, 137;Padova;Attivo;
42441233;GPU731;23/11/2024;Corso della Pace, 285;Sassari;Inattivo;27/05/2025
42465684;UAB105;23/09/2020;Viale Santa Maria, 103;Rimini;Inattivo;02/02/2025
42519901;YAL754;11/02/2020;Via Verdi, 135;Arezzo;Inattivo;19/10/2024
42567405;TFQ595;10/05/2022;Corso del Risorgimento, 80;Torino;Inattivo;14/04/2024
42582386;EMS600;23/03/2026;Viale dei Lavoratori, 238;Trento;Attivo;
42609685;SBR458;22/07/2024;Corso XX Settembre, 282;Sondrio;Attivo;
42643095;JKJ817;05/12/2022;Via delle Scienze, 256;Benevento;Attivo;
42645649;PQG389;24/10/2024;Via IV Novembre, 43;Modena;Attivo;
42657327;HNT424;19/07/2023;Via Matteotti, 19;Vibo Valentia;Attivo;
42689374;WCK817;19/09/2024;Corso Marconi, 280;Siracusa;Inattivo;22/01/2025
42710405;CAX566;05/12/2022;Via dei Mille, 88;Modena;Attivo;
42735712;TQQ877;31/01/2024;Corso Cavour, 38;Bolzano;Attivo;
42737989;LZQ446;26/02/2025;Corso Garibaldi, 199;Treviso;Attivo;
42798059;KIF285;08/02/2024;Corso della Pace, 34;Arezzo;Attivo;
42816291;ONT569;07/08/2020;Viale della Repubblica, 80;Varese;Attivo;
42838963;LIM857;28/05/2022;Corso del Risorgimento, 43;Rimini;Attivo;
42945625;DGK611;23/08/2023;Viale Italia, 244;Palermo;Attivo;
42956342;LFD048;26/01/2025;Via dei Mille, 88;Piacenza;Attivo;
42961512;MCZ676;30/04/2020;Corso XX Settembre, 192;Chieti;Attivo;
43085441;UPG890;07/12/2025;Corso Marconi, 221;Ravenna;Attivo;
43099000;OZP393;11/02/2023;Viale Nazionale, 204;Pistoia;Attivo;
43119161;WZT072;03/03/2021;Via dei Mille, 113;Lucca;Attivo;
43154230;NPG710;13/07/2024;Corso Garibaldi, 95;Arezzo;Inattivo;19/03/2025
43155530;PEW166;14/09/2020;Corso Garibaldi, 158;Siracusa;Inattivo;31/01/2021
43173936;BOF424;07/09/2022;Via Europa, 239;Pordenone;Attivo;
43185748;HEQ710;03/04/2021;Via Roma, 195;Firenze;Attivo;
43187510;GLP066;03/04/2025;Viale Nazionale, 287;Prato;Attivo;
43188384;RNS571;12/02/2024;Via Dante, 185;Cagliari;Attivo;
43190368;GCG283;06/07/2020;Via dell'Acquedotto, 128;Bologna;Attivo;
43194226;GUB547;03/03/2026;Corso Marconi, 143;Salerno;Attivo;
43200379;AHL387;25/10/2020;Via Verdi, 197;Cesena;Attivo;
43209673;YLE144;13/08/2020;Corso Vittorio Emanuele, 1;Livorno;Attivo;
43221418;BBQ857;19/01/2026;Corso Garibaldi, 173;Forlì;Attivo;
43228898;FMA485;30/10/2023;Via dei Mille, 149;Terni;Attivo;
43241651;NNR240;02/03/2026;Corso XX Settembre, 127;Reggio Emilia;Attivo;
43256238;JRV971;30/03/2023;Viale delle Industrie, 229;Venezia;Attivo;
43267244;MQV638;23/03/2024;Via dell'Acquedotto, 226;Pescara;Attivo;
43273997;SEM384;19/12/2022;Corso Garibaldi, 295;Vercelli;Inattivo;14/12/2023
43276334;RMX680;14/06/2021;Corso Cavour, 267;Crotone;Inattivo;09/08/2023
43276399;QTD531;09/09/2020;Corso Garibaldi, 15;Foggia;Inattivo;21/06/2025
43302126;FIO913;17/04/2020;Viale Nazionale, 28;Rimini;Attivo;
43312797;CZT739;23/08/2023;Corso Marconi, 208;Ravenna;Attivo;
43317147;VDA978;21/07/2023;Corso Cavour, 289;Roma;Inattivo;11/10/2025
43339395;HLZ359;12/03/2025;Viale Nazionale, 158;Gorizia;Attivo;
43343333;COO293;29/12/2023;Via Mazzini, 41;Bari;Inattivo;15/06/2024
43373125;JBA907;05/01/2024;Via Verdi, 177;Taranto;Attivo;
43406201;UHR093;10/08/2024;Via della Libertà, 31;Arezzo;Attivo;
43437518;OWY963;10/04/2024;Via della Libertà, 20;Andria;Attivo;
43441969;CWX980;09/06/2022;Via delle Scienze, 248;Frosinone;Attivo;
43468007;CDA347;25/06/2021;Via delle Scienze, 5;Treviso;Attivo;
43472122;CIF348;05/10/2025;Via della Libertà, 285;Pistoia;Inattivo;14/12/2025
43477433;FZR391;25/10/2021;Via delle Scienze, 99;Andria;Attivo;
43509025;HLO178;24/10/2022;Via Colombo, 103;Ravenna;Attivo;
43520622;WPL657;18/04/2024;Viale Italia, 199;Monza;Inattivo;18/01/2026
43538922;MUE522;18/10/2021;Viale Italia, 114;Perugia;Inattivo;23/07/2024
43539005;LVG842;08/02/2026;Viale Nazionale, 150;Napoli;Inattivo;22/04/2026
43548835;OEE470;08/07/2025;Corso Cavour, 56;Rieti;Attivo;
43557077;NMS134;25/08/2022;Viale dei Lavoratori, 112;Parma;Attivo;
43564162;ZXN890;19/02/2026;Corso Garibaldi, 88;Teramo;Attivo;
43568905;RCI054;23/02/2026;Corso Garibaldi, 277;Napoli;Attivo;
43583843;PRW300;04/12/2020;Viale della Repubblica, 168;Piacenza;Inattivo;13/02/2023
43610944;MUE776;16/01/2021;Via Dante, 103;Macerata;Attivo;
43665028;SRK530;26/10/2023;Via delle Scienze, 35;Cesena;Attivo;
43675947;ZMZ066;06/12/2020;Viale dei Lavoratori, 299;Ancona;Attivo;
43679608;OBZ122;12/11/2021;Corso XX Settembre, 208;Brindisi;Attivo;
43682963;FNZ767;26/11/2023;Via IV Novembre, 8;Cremona;Inattivo;07/08/2024
43700715;RFN026;11/11/2025;Via Roma, 297;Barletta;Attivo;
43718444;JBE249;20/07/2020;Via dell'Acquedotto, 297;Cosenza;Attivo;
43768705;SEX072;30/08/2025;Viale Leopardi, 297;Reggio Calabria;Attivo;
43777303;QAH414;11/02/2021;Viale Leopardi, 56;Andria;Inattivo;18/02/2025
43841629;ZNX139;11/03/2020;Viale Santa Maria, 261;Forlì;Attivo;
43848421;BLR333;07/09/2022;Via del Commercio, 120;Cosenza;Inattivo;28/10/2025
43865596;EPV686;28/09/2022;Viale delle Industrie, 97;Belluno;Attivo;
43872205;LDH259;30/03/2023;Corso Cavour, 193;Vicenza;Inattivo;15/01/2024
43878852;QRO894;03/10/2025;Via Matteotti, 204;Rovereto;Inattivo;24/04/2026
43882499;YYR651;17/11/2024;Viale Santa Maria, 26;Viterbo;Attivo;
43913732;IVY562;16/07/2024;Corso Garibaldi, 209;Arezzo;Attivo;
43942104;AOU577;10/12/2024;Viale Italia, 152;Cosenza;Inattivo;13/08/2025
43945228;CHX133;31/01/2026;Via San Giovanni, 60;Ravenna;Attivo;
43963605;AOO648;21/04/2025;Via Europa, 78;Bolzano;Attivo;
43980138;RCI054;05/08/2025;Via Dante, 279;Avellino;Inattivo;16/04/2026
44001276;NIH570;31/10/2021;Via San Giovanni, 156;Grosseto;Inattivo;29/01/2023
44084872;FBD658;01/07/2025;Via Mazzini, 181;Treviso;Attivo;
44133513;POP275;30/01/2020;Viale delle Industrie, 240;Bologna;Inattivo;15/05/2022
44141115;EZJ036;09/02/2022;Via IV Novembre, 189;Pescara;Attivo;
44159597;HNT424;29/04/2025;Corso Vittorio Emanuele, 52;Catanzaro;Inattivo;25/09/2025
44176228;YOI264;25/04/2020;Corso Vittorio Emanuele, 36;Lecce;Attivo;
44191825;BRD350;28/08/2023;Corso della Pace, 251;Reggio Emilia;Inattivo;20/02/2024
44203197;NKI805;26/02/2025;Corso Marconi, 236;Treviso;Attivo;
44266980;IYF417;28/07/2024;Corso XX Settembre, 243;Bari;Attivo;
44267870;SYH890;24/03/2022;Corso Cavour, 111;Rovereto;Attivo;
44280138;DRE094;28/04/2025;Via Colombo, 55;Trento;Inattivo;24/04/2026
44307683;YQS360;07/09/2021;Via Colombo, 197;Lodi;Attivo;
44324451;AZF847;01/02/2020;Corso Cavour, 67;Viterbo;Attivo;
44346609;SQI906;26/10/2023;Viale Leopardi, 26;Reggio Emilia;Attivo;
44351751;BOF424;02/01/2026;Corso Garibaldi, 138;Udine;Attivo;
44362948;FVI064;14/07/2025;Corso della Pace, 26;Modena;Attivo;
44377982;RXA878;29/05/2023;Via Mazzini, 59;Venezia;Inattivo;27/12/2023
44404963;DVR841;11/01/2021;Via IV Novembre, 173;Trieste;Attivo;
44407779;JAI924;27/02/2023;Via San Giovanni, 230;Torino;Attivo;
44443946;OXV003;14/09/2025;Viale Santa Maria, 126;Trapani;Attivo;
44454595;RGR089;07/08/2024;Via Roma, 119;Trieste;Attivo;
44473057;ODH588;05/01/2025;Via della Costituzione, 219;Bari;Attivo;
44479459;RHN742;24/01/2022;Viale dei Lavoratori, 210;Cagliari;Inattivo;03/01/2026
44497439;KZW989;09/01/2023;Via Roma, 270;Padova;Attivo;
44499758;RYF317;28/12/2023;Corso Marconi, 36;Biella;Attivo;
44557999;YZH571;05/05/2020;Corso Cavour, 176;Bolzano;Attivo;
44650275;UXO825;16/09/2025;Viale della Repubblica, 154;Bari;Attivo;
44657871;ACB566;12/10/2022;Via IV Novembre, 284;Bologna;Inattivo;02/11/2024
44670656;AHU083;07/11/2021;Viale delle Industrie, 274;Taranto;Attivo;
44673919;LZQ446;20/01/2020;Via della Costituzione, 291;Treviso;Inattivo;22/01/2026
44677116;LAZ879;11/02/2025;Via dell'Acquedotto, 219;Bolzano;Inattivo;17/04/2025
44695449;RTM654;14/12/2023;Via IV Novembre, 171;Venezia;Inattivo;31/03/2025
44798529;ZVR472;23/12/2022;Corso Vittorio Emanuele, 234;Chieti;Attivo;
44800226;QWX622;20/12/2022;Via Roma, 172;L'Aquila;Inattivo;28/11/2025
44814098;NSL377;22/12/2022;Via dell'Acquedotto, 223;Modena;Inattivo;27/06/2023
44849267;RMV940;01/06/2023;Via Mazzini, 91;Viterbo;Attivo;
44857133;REQ392;06/11/2024;Corso Marconi, 280;Avellino;Attivo;
44864518;DXW735;26/08/2022;Via Roma, 202;Vicenza;Attivo;
44910740;FXQ678;28/10/2024;Corso Garibaldi, 129;Firenze;Inattivo;27/02/2026
44911647;YTW942;16/08/2024;Via Verdi, 288;Crotone;Inattivo;22/04/2025
45001154;OBZ917;22/05/2024;Via San Giovanni, 31;Forlì;Inattivo;09/07/2025
45023850;LAP794;31/10/2021;Via della Libertà, 217;Cuneo;Inattivo;17/02/2025
45053572;NWQ036;05/11/2021;Via IV Novembre, 68;Lodi;Attivo;
45107651;NBK796;19/10/2020;Via Mazzini, 286;Cagliari;Attivo;
45117455;OKH308;04/07/2023;Via San Giovanni, 233;Trento;Attivo;
45118718;GEF774;13/11/2020;Viale Nazionale, 213;Cesena;Inattivo;10/11/2022
45158501;NEM711;13/03/2024;Viale Italia, 226;Firenze;Attivo;
45158807;LUG242;18/02/2020;Via Verdi, 65;Ravenna;Attivo;
45228705;GLP066;01/09/2024;Via Roma, 160;Prato;Inattivo;24/02/2026
45247841;LPU258;04/03/2025;Via San Giovanni, 293;Padova;Inattivo;24/02/2026
45302816;KNH880;06/10/2023;Via della Libertà, 203;Gorizia;Attivo;
45331060;ERP506;29/02/2020;Viale della Repubblica, 50;Modena;Inattivo;25/06/2022
45342555;WLB121;27/04/2024;Viale dei Lavoratori, 221;Parma;Inattivo;14/01/2025
45346247;AFT025;19/07/2023;Via Roma, 235;Prato;Attivo;
45348486;LZI190;12/01/2023;Via Matteotti, 81;Palermo;Attivo;
45411659;HIS114;29/07/2025;Via Europa, 104;Barletta;Attivo;
45440711;VDA978;03/03/2020;Viale delle Industrie, 265;Latina;Attivo;
45444392;EQE188;02/02/2026;Via della Costituzione, 154;Milano;Attivo;
45454948;AJQ218;11/02/2020;Viale Italia, 124;Monza;Attivo;
45490145;MWS360;10/09/2024;Viale delle Industrie, 92;Asti;Attivo;
45521570;CAW728;22/12/2022;Via della Libertà, 56;Como;Inattivo;08/07/2023
45548640;DMV957;16/09/2020;Via Matteotti, 270;Crotone;Inattivo;30/05/2023
45588572;ZRG441;12/10/2025;Via Europa, 111;Alessandria;Attivo;
45602858;UKM965;05/08/2024;Corso Marconi, 8;Rimini;Attivo;
45654030;SGM968;07/12/2024;Piazza Mazzini, 181;Rieti;Attivo;
45657480;XRU247;10/04/2026;Viale Leopardi, 41;Trento;Attivo;
45673577;UTU473;10/03/2024;Corso Cavour, 267;Reggio Emilia;Attivo;
45694804;NKI188;25/07/2023;Via Verdi, 182;Crotone;Attivo;
45868122;FZC435;12/12/2023;Via Colombo, 72;Chieti;Attivo;
45889163;CHA502;27/05/2025;Viale dei Lavoratori, 286;Parma;Inattivo;08/02/2026
45937440;INK236;28/07/2022;Via della Libertà, 203;Cesena;Attivo;
45946895;ZNW638;23/02/2022;Corso Cavour, 176;Padova;Attivo;
45964726;WCS739;25/11/2025;Via della Libertà, 212;Caltanissetta;Attivo;
45974876;NFJ223;18/02/2026;Corso della Pace, 240;Padova;Attivo;
45978207;BAW934;27/02/2021;Via San Giovanni, 44;Ravenna;Attivo;
46050281;NDZ045;22/10/2024;Corso XX Settembre, 62;Olbia;Inattivo;25/12/2024
46062290;PIW357;27/12/2020;Corso XX Settembre, 196;Siracusa;Attivo;
46207498;VTM268;12/04/2026;Via IV Novembre, 165;Siena;Attivo;
46229258;GZQ949;24/04/2025;Via della Costituzione, 138;Gorizia;Attivo;
46268943;IJD426;03/01/2020;Via dell'Acquedotto, 20;Livorno;Attivo;
46273202;MOU021;19/12/2021;Viale Leopardi, 53;Verona;Attivo;
46289696;HIS414;07/12/2022;Via delle Scienze, 135;Macerata;Attivo;
46385277;JBE249;14/02/2026;Via Europa, 63;Catanzaro;Attivo;
46402701;EVM566;13/10/2020;Via Matteotti, 214;Teramo;Attivo;
46447026;SBY888;02/04/2022;Corso della Pace, 218;Caltanissetta;Inattivo;19/08/2024
46465333;WDA705;15/05/2023;Via della Libertà, 294;Piacenza;Attivo;
46481875;MXU077;14/02/2023;Via dell'Acquedotto, 205;Ferrara;Attivo;
46527172;FGS020;24/02/2025;Via IV Novembre, 252;Arezzo;Inattivo;24/07/2025
46534606;ICX344;24/06/2020;Via Roma, 99;Rimini;Attivo;
46534764;YNK105;28/12/2020;Viale Santa Maria, 241;Livorno;Inattivo;23/07/2025
46597466;KSC221;21/08/2025;Corso Marconi, 107;Modena;Attivo;
46604741;VET460;29/08/2021;Via Roma, 99;Forlì;Inattivo;01/06/2022
46621953;LYF745;03/08/2024;Via Roma, 174;Firenze;Attivo;
46634392;IJX684;08/10/2023;Via Europa, 43;Benevento;Inattivo;05/11/2024
46657224;FSA941;11/02/2020;Via IV Novembre, 17;Brindisi;Attivo;
46675254;AXQ396;21/08/2023;Viale delle Industrie, 44;Cesena;Attivo;
46687887;FIF320;21/12/2025;Via Europa, 43;Ferrara;Attivo;
46702751;SMN393;01/02/2020;Corso XX Settembre, 250;Pistoia;Inattivo;30/03/2024
46705904;XXQ887;30/04/2021;Via del Commercio, 241;Rieti;Inattivo;05/03/2025
46736576;AVH583;30/08/2024;Corso Marconi, 161;Catanzaro;Attivo;
46772443;PVS724;06/06/2023;Via dell'Acquedotto, 156;Caserta;Inattivo;25/01/2026
46774620;JIA308;15/06/2021;Via Mazzini, 189;Messina;Inattivo;04/07/2024
46799010;TWP055;21/06/2021;Viale dei Lavoratori, 40;Pisa;Attivo;
46831275;VVX296;02/08/2022;Corso XX Settembre, 106;Modena;Attivo;
46835991;QJP702;22/08/2024;Via della Libertà, 8;Foggia;Attivo;
46873209;XMI390;29/08/2021;Corso Garibaldi, 282;Como;Inattivo;16/05/2023
46877156;PNG737;27/04/2026;Viale Santa Maria, 2;Verona;Attivo;
46883004;ORN985;26/01/2026;Viale Santa Maria, 117;Rimini;Inattivo;10/04/2026
46899065;YWP741;27/04/2025;Corso XX Settembre, 129;Vibo Valentia;Inattivo;23/01/2026
46941264;QBT328;17/10/2020;Viale della Repubblica, 86;Firenze;Inattivo;13/02/2023
46947493;ZVX632;06/06/2023;Via San Giovanni, 265;Rimini;Attivo;
46948112;NRW149;21/08/2024;Via San Giovanni, 150;Gorizia;Attivo;
46970168;WTR189;15/01/2024;Viale Italia, 248;Pesaro;Inattivo;21/03/2025
46971179;BCV158;04/01/2026;Viale della Repubblica, 74;Andria;Inattivo;06/04/2026
47019453;OAN998;03/03/2021;Viale Leopardi, 220;Caltanissetta;Attivo;
47100943;FWS496;21/11/2025;Via della Costituzione, 49;Parma;Attivo;
47118954;FEH601;26/04/2025;Corso XX Settembre, 79;Siracusa;Attivo;
47157660;FOA460;14/03/2024;Corso Vittorio Emanuele, 138;Vibo Valentia;Attivo;
47158698;EIL517;26/10/2025;Via IV Novembre, 256;Chieti;Attivo;
47171731;GZI680;30/01/2026;Viale Leopardi, 154;Olbia;Attivo;
47177588;RSM798;29/11/2023;Via della Libertà, 277;Crotone;Attivo;
47191275;TZD475;19/09/2022;Viale Nazionale, 162;Teramo;Attivo;
47199051;GBO627;31/08/2024;Via Mazzini, 42;Vibo Valentia;Attivo;
47205503;LZI190;11/06/2022;Corso XX Settembre, 266;Palermo;Inattivo;21/09/2022
47237225;RMX680;01/05/2022;Via San Giovanni, 242;Cosenza;Inattivo;20/10/2023
47239504;DHE316;20/04/2021;Viale Leopardi, 155;Lecco;Inattivo;25/01/2024
47298268;NMI903;04/08/2022;Corso della Pace, 156;Trapani;Inattivo;15/08/2025
47309649;KWX249;13/10/2024;Via Colombo, 41;Avellino;Attivo;
47314950;ESC266;02/10/2020;Corso Vittorio Emanuele, 256;Rimini;Attivo;
47339701;XJI216;24/01/2020;Corso Cavour, 212;Andria;Inattivo;22/06/2023
47371450;QAZ794;16/07/2022;Via Mazzini, 273;Cagliari;Attivo;
47448923;YXR220;25/03/2024;Via della Libertà, 167;Macerata;Inattivo;04/10/2024
47460523;EZZ678;10/07/2022;Via Mazzini, 92;Milano;Attivo;
47539169;QMN764;02/08/2021;Via Roma, 58;Forlì;Attivo;
47565697;OBU090;09/08/2024;Via IV Novembre, 219;Spoleto;Inattivo;02/01/2026
47637153;FUK474;01/12/2025;Via della Costituzione, 160;Pordenone;Attivo;
47638274;RYL840;03/07/2020;Via Verdi, 61;Novara;Attivo;
47638821;IQE781;01/01/2023;Via della Libertà, 51;Siracusa;Attivo;
47660144;HHA758;27/10/2022;Corso Marconi, 129;Lecce;Attivo;
47780529;EQN166;09/06/2021;Viale Leopardi, 182;Reggio Calabria;Inattivo;27/09/2025
47804704;TQQ877;09/06/2020;Via Verdi, 200;Rovereto;Attivo;
47810539;JYX631;20/05/2021;Via Matteotti, 131;Forlì;Inattivo;08/02/2024
47814604;MVH022;24/06/2025;Viale Santa Maria, 49;Rimini;Attivo;
47825371;XQE653;03/06/2021;Via Matteotti, 255;Rovereto;Attivo;
47828035;ZAO662;22/08/2024;Viale delle Industrie, 59;Mantova;Attivo;
47842055;TCP665;27/11/2023;Corso della Pace, 164;Sassari;Attivo;
47848652;ZMZ066;08/06/2022;Via Roma, 148;Fermo;Attivo;
47849531;VNX783;08/12/2021;Via della Libertà, 129;Latina;Attivo;
47884437;MWA252;28/07/2020;Viale Italia, 278;Asti;Attivo;
47939859;YVN236;03/07/2022;Via della Costituzione, 285;Bologna;Attivo;
47979007;SIW989;11/09/2020;Via dei Mille, 187;Vercelli;Attivo;
48004364;RFQ684;03/12/2024;Corso Marconi, 141;Avellino;Inattivo;10/07/2025
48029903;PVZ479;11/01/2023;Via Roma, 152;Cremona;Attivo;
48040325;HVG555;25/04/2022;Viale Santa Maria, 168;Rimini;Attivo;
48041917;UPG890;14/12/2020;Corso Garibaldi, 126;Rieti;Attivo;
48043741;YXR220;04/10/2021;Via Roma, 263;Fermo;Attivo;
48059519;SXP075;19/11/2022;Via della Libertà, 88;Lucca;Attivo;
48062502;ROW619;08/09/2022;Via IV Novembre, 200;Brindisi;Inattivo;18/01/2026
48067996;SAW235;06/03/2025;Via Colombo, 93;Rimini;Attivo;
48088426;SAA423;05/07/2025;Via Verdi, 7;Ferrara;Attivo;
48113863;CWU862;02/03/2022;Via IV Novembre, 92;Udine;Attivo;
48115223;NWL863;08/08/2021;Corso Cavour, 285;L'Aquila;Attivo;
48130149;REQ392;04/06/2023;Viale delle Industrie, 270;Salerno;Attivo;
48133073;PXU810;09/02/2023;Corso Cavour, 118;Trento;Inattivo;09/06/2024
48151291;UHR278;18/05/2021;Via della Libertà, 252;Foggia;Attivo;
48201140;OBP466;07/05/2024;Via San Giovanni, 220;Udine;Attivo;
48251172;ZNI654;08/04/2022;Corso Cavour, 46;Catania;Inattivo;21/05/2024
48264609;GUB547;17/11/2020;Viale Nazionale, 43;Benevento;Attivo;
48267586;ARS563;24/09/2021;Piazza Mazzini, 251;Giugliano;Attivo;
48299737;ACL019;25/07/2024;Viale Nazionale, 217;Pistoia;Inattivo;31/12/2024
48347359;BCD446;09/12/2024;Via della Costituzione, 196;Spoleto;Attivo;
48404608;CYH877;21/02/2023;Corso della Pace, 71;Lecco;Inattivo;21/03/2025
48410960;YXX478;27/04/2020;Viale dei Lavoratori, 60;Viterbo;Attivo;
48418520;KVL690;20/10/2020;Via Europa, 30;Parma;Inattivo;16/02/2023
48424981;BGV588;20/08/2025;Via IV Novembre, 79;Cesena;Attivo;
48427978;BSF558;23/09/2025;Via della Costituzione, 279;Reggio Emilia;Inattivo;21/12/2025
48430894;ENE546;13/04/2026;Corso Marconi, 27;Palermo;Attivo;
48450462;TQB605;10/03/2021;Via della Libertà, 100;Lecco;Attivo;
48452696;IPQ956;24/03/2023;Corso Marconi, 131;Giugliano;Inattivo;02/02/2024
48457620;CYH877;21/11/2023;Via del Commercio, 155;Como;Attivo;
48467264;ZDG444;24/05/2023;Via dell'Acquedotto, 263;Modena;Attivo;
48520232;NFY656;29/03/2020;Via San Giovanni, 1;Reggio Emilia;Attivo;
48544577;GUB547;01/05/2020;Viale Nazionale, 290;Benevento;Inattivo;13/05/2022
48567020;TCP665;01/04/2025;Via della Costituzione, 182;Cagliari;Attivo;
48569329;SDD938;10/05/2021;Corso Vittorio Emanuele, 269;Vicenza;Inattivo;20/11/2024
48574339;YLZ947;18/02/2021;Via San Giovanni, 6;Perugia;Attivo;
48663177;CHG774;09/01/2025;Via dei Mille, 61;Gorizia;Inattivo;20/11/2025
48735186;PCV113;21/08/2024;Corso Vittorio Emanuele, 49;Gorizia;Inattivo;12/03/2026
48736704;HSE914;11/10/2021;Viale delle Industrie, 220;Biella;Inattivo;07/09/2023
48783056;SPK147;12/12/2025;Viale della Repubblica, 121;Padova;Inattivo;12/04/2026
48815881;IUF722;29/11/2022;Viale dei Lavoratori, 92;Pesaro;Inattivo;25/02/2026
48819011;UGN509;28/01/2023;Via San Giovanni, 209;Lucca;Attivo;
48819376;PPU483;02/10/2025;Via della Costituzione, 144;Grosseto;Inattivo;26/12/2025
48820151;UVA821;06/02/2023;Viale Leopardi, 212;Gorizia;Attivo;
48840167;YPC184;15/03/2025;Via Dante, 34;Cesena;Attivo;
48843021;MWS360;23/03/2025;Corso Marconi, 242;Torino;Attivo;
48876766;UWE888;28/05/2020;Viale dei Lavoratori, 85;Trapani;Attivo;
48878218;SJP376;20/12/2025;Corso Vittorio Emanuele, 146;Andria;Attivo;
48878887;PIK178;09/04/2024;Viale dei Lavoratori, 122;Cesena;Inattivo;26/02/2026
48895311;WNX986;19/12/2023;Via IV Novembre, 248;Ferrara;Inattivo;01/01/2026
48915624;JFM861;22/11/2020;Corso Cavour, 273;Lecce;Attivo;
48984690;GBO627;14/02/2026;Via IV Novembre, 242;Reggio Calabria;Attivo;
48987751;EQN166;06/07/2023;Via della Costituzione, 214;Crotone;Attivo;
48999068;OSF900;13/11/2021;Via della Costituzione, 107;Cagliari;Attivo;
49003432;ZDY027;13/10/2021;Via Roma, 170;Messina;Attivo;
49039092;WOA213;17/04/2020;Via dell'Acquedotto, 201;Lucca;Attivo;
49064847;ZHK838;20/07/2025;Via Dante, 153;Bari;Inattivo;30/10/2025
49089413;UVQ699;15/03/2021;Via IV Novembre, 194;Lucca;Attivo;
49111926;DIR109;26/01/2022;Via della Libertà, 151;L'Aquila;Attivo;
49123774;SER366;30/01/2024;Via Matteotti, 153;Treviso;Attivo;
49137085;WXJ700;20/04/2026;Via Verdi, 246;Rieti;Attivo;
49142652;SUS128;24/01/2020;Corso Cavour, 16;Barletta;Attivo;
49152313;UED685;19/09/2022;Via del Commercio, 112;Rimini;Attivo;
49184180;XNV903;09/01/2024;Piazza Mazzini, 66;Catanzaro;Attivo;
49190566;YQN679;08/08/2023;Via Mazzini, 136;Trieste;Attivo;
49201354;ISM674;03/11/2024;Viale Leopardi, 194;Latina;Inattivo;03/02/2025
49248878;XEX902;15/03/2020;Via della Costituzione, 125;Pisa;Attivo;
49276398;SWE951;30/07/2023;Corso XX Settembre, 53;Verona;Attivo;
49313294;YXX478;12/05/2020;Via IV Novembre, 149;Latina;Inattivo;22/10/2025
49330517;CZJ390;03/07/2021;Viale Leopardi, 192;Mantova;Attivo;
49392242;VXM316;14/01/2024;Viale Leopardi, 231;Foligno;Attivo;
49416674;TQJ974;17/05/2020;Corso della Pace, 215;Forlì;Attivo;
49439457;HVG555;10/08/2020;Via IV Novembre, 130;Ferrara;Attivo;
49456804;GJU441;27/01/2023;Via della Libertà, 296;Napoli;Attivo;
49500334;EOV924;14/12/2021;Via dei Mille, 284;Sassari;Inattivo;02/08/2023
49507051;WGL028;16/02/2022;Viale delle Industrie, 213;Foggia;Attivo;
49518695;UDL435;04/09/2024;Corso della Pace, 154;Novara;Attivo;
49527536;IDL221;06/06/2025;Via Colombo, 276;Andria;Attivo;
49542961;FBG190;02/03/2026;Via del Commercio, 84;Viterbo;Attivo;
49567844;PMQ856;07/06/2024;Via della Costituzione, 12;Rieti;Inattivo;03/03/2026
49579551;QLG279;21/08/2021;Corso della Pace, 44;Reggio Emilia;Inattivo;01/05/2024
49601609;TJJ918;30/06/2022;Via Colombo, 16;Catanzaro;Inattivo;15/03/2026
49650496;KSA157;16/11/2021;Via dell'Acquedotto, 87;Treviso;Attivo;
49652729;WCK817;22/07/2023;Via Colombo, 236;Trapani;Attivo;
49670243;MXQ532;17/03/2024;Corso Garibaldi, 181;Ragusa;Inattivo;22/04/2026
49687186;RSC850;10/07/2025;Via Roma, 160;Olbia;Inattivo;09/09/2025
49718956;EJX067;03/07/2020;Via dei Mille, 224;Palermo;Attivo;
49719126;JNC842;17/07/2020;Via Dante, 60;Rovigo;Attivo;
49766105;XLR022;27/10/2022;Viale Italia, 166;Barletta;Inattivo;23/07/2025
